timestamp,open,close,net_call_volume,net_put_volume,net_call_gamma,net_put_gamma,mean_call_ivol,mean_put_vol,total_gamma,total_volume,mean_ivol,call_put_gamma_imbalance,gamma_times_volume,ivol_adjusted_net_gamma,returns,month,day
2023-06-13,435.32,436.66,638740.0,499590.0,0.7441645790171351,0.7166181199080024,0.159970895968342,0.1726766370224696,1.4607826989251373,1138330.0,0.1663237664954058,0.02754645910913267,1662852.7696674515,0.24296288051655324,0.0008015389547931248,6,13
2023-06-14,437.01,437.18,764192.0,538111.0,0.8064317298266603,0.8788736132514874,0.14382779670412776,0.11228206136164849,1.6853053430781477,1302303.0,0.12805492903288812,-0.07244188342482705,2194778.204206701,0.21581165610661937,-0.0019442792442472727,6,14
2023-06-15,436.33,442.6,1229127.0,478107.0,1.311535326514058,0.5212215855972917,0.08827849854238609,0.2589148986450339,1.8327569121113496,1707234.0,0.17359669859371002,0.7903137409167662,3128944.914091508,0.3181605492673326,0.0009489380930862157,6,15
2023-06-16,443.02,439.46,588220.0,558640.0,0.8555684348810646,0.8419471258760595,0.13431181905835632,0.09076624911025957,1.697515560757124,1146860.0,0.11253903408430795,0.013621309005005133,1946812.696009915,0.19103676155068908,-0.004573795112183114,6,16
2023-06-20,437.45,437.18,564250.0,504711.0,0.8749202821443492,0.8605520792213501,0.08463442354275454,0.13409911716419434,1.7354723613656993,1068961.0,0.10936677035347445,0.014368202922999118,1855152.2708778393,0.18980300720028445,-0.0023331350930966234,6,20
2023-06-21,436.16,434.94,573881.0,561303.0,0.9036434216526326,0.9618662890749313,0.12579675844359553,0.09678879184862835,1.8655097107275638,1135184.0,0.11129277514611194,-0.05822286742229876,2117696.775462559,0.20761775276889108,-0.002276176024279232,6,21
2023-06-22,433.95,436.51,860637.0,580878.0,0.9744355297559552,0.9292733527563978,0.08567428159821112,0.11997177290435031,1.903708882512353,1441515.0,0.10282302725128072,0.04516217699955738,2744224.9097747942,0.19574511030507283,-0.008201415775125391,6,22
2023-06-23,432.93,433.21,672334.0,503445.0,0.9661844889608091,0.9041344105640191,0.0955674044880108,0.11722139018867754,1.870318899524828,1175779.0,0.10639439733834416,0.06205007839679,2199081.685364403,0.19899145214545916,-0.001361926086655375,6,23
2023-06-26,432.62,431.44,596194.0,597814.0,0.894880375723312,0.9182701634974753,0.12835904092751257,0.07547317100541222,1.8131505392207874,1194008.0,0.10191610596646239,-0.02338978777416323,2164916.249033934,0.1847892424883742,0.0021092156499166164,6,26
2023-06-27,432.35,436.17,699788.0,524472.0,0.9325982605421332,0.9215149702647198,0.07826709502360032,0.12237929519762318,1.854113230806853,1224260.0,0.10032319511061175,0.011083290277413393,2269916.663947598,0.18601056341140262,-0.002567806130637147,6,27
2023-06-28,435.05,436.39,801228.0,544202.0,0.8479504231752295,0.9000891026728758,0.13346669156146615,0.08087131922299776,1.7480395258481054,1345430.0,0.10716900539223195,-0.05213867949764628,2351864.8192618163,0.1873356573714502,-0.000985357134673129,6,28
2023-06-29,435.96,438.11,801319.0,516459.0,0.8737021681014815,0.9034212983804789,0.1252561145768834,0.11243697640482413,1.7771234664819604,1317778.0,0.11884654549085377,-0.02971913027899742,2341854.207413665,0.21120498490211206,0.0076008308415694325,6,29
2023-06-30,441.44,443.28,648580.0,481544.0,0.9659571426745284,0.9282711523119538,0.06751428126394517,0.1219431743982379,1.8942282949864822,1130124.0,0.09472872783109154,0.037685990362574584,2140712.857643303,0.17943783660572704,-0.0008121277747697997,6,30
2023-07-03,442.92,443.79,248828.0,223791.0,0.9190633195271963,0.9835751122274975,0.09700908909806176,0.09999314251390579,1.9026384317546938,472619.0,0.09850111580598378,-0.06451179270030116,899223.0729774716,0.18741200850318446,-0.004236237860249206,7,3
2023-07-05,441.91,443.13,396776.0,404618.0,0.9527570256035448,1.0129375112997723,0.10565079276749911,0.0935104407742793,1.965694536903317,801394.0,0.0995806167708892,-0.06018048569622747,1575295.8077070967,0.1957450743679997,-0.008372260961794461,7,5
2023-07-06,439.42,439.66,828733.0,666749.0,0.8207243677307828,0.8559660143606036,0.13891493375345876,0.11725157737347444,1.6766903820913863,1495482.0,0.1280832555634666,-0.035241646629820766,2507460.2859907905,0.21475596271021752,-0.0023427193740618423,7,6
2023-07-07,438.63,438.55,595827.0,538271.0,0.8635885338956869,0.9512486424590971,0.13302971727299148,0.08923840325662777,1.814837176354784,1134098.0,0.11113406026480963,-0.08766010856341022,2058203.2120296077,0.2016902241278295,-0.0008436894310797048,7,7
2023-07-10,438.18,439.66,533237.0,432862.0,0.9458474077092148,0.9517974432142261,0.11015849404496121,0.09690375338223549,1.897644850923441,966099.0,0.10353112371359835,-0.005950035505011275,1833312.7928322854,0.19646530382542765,0.0017968430150570066,7,10
2023-07-11,440.45,442.46,755872.0,349485.0,0.7959232856831866,0.7402725974342679,0.1412285705609303,0.16231568028027227,1.5361958831174545,1105357.0,0.15177212542060128,0.05565068824891872,1698044.8727750601,0.23315171424311365,0.00888215883921712,7,11
2023-07-12,446.39,446.02,619247.0,524174.0,0.901622799571815,0.9129154672212852,0.11755184750917065,0.08079485680625588,1.8145382667931003,1143421.0,0.09917335215771327,-0.011292667649470234,2074781.1595548335,0.1799538425363188,0.004215057620734486,7,12
2023-07-13,447.9,449.56,676260.0,600745.0,0.9356080395632032,0.8924921132578111,0.0844208438531811,0.12191357704492327,1.8281001528210141,1277005.0,0.1031672104490522,0.04311592630539207,2334493.035653199,0.18859999318803003,0.0020353234273512333,7,13
2023-07-14,450.475,449.28,691636.0,575673.0,0.9335293939020345,0.9144035466580244,0.07552414833347193,0.11958961681845355,1.8479329405600589,1267309.0,0.09755688257596273,0.01912584724401012,2341902.0469682277,0.1802785768904712,-0.0003338675213674708,7,14
2023-07-17,449.13,450.84,480892.0,488097.0,0.8785144957644717,0.8810432106591957,0.04865977599535483,0.12227494962783989,1.7595577064236674,968989.0,0.08546736281159736,-0.002528714894723949,1704992.062389763,0.1503847568828537,-0.0007541478129712869,7,17
2023-07-18,450.5,454.19,599692.0,554679.0,0.9418538299232088,0.9060730729048568,0.07626212311834624,0.12081568339863016,1.8479269028280656,1154371.0,0.0985389032584882,0.03578075701835193,2133193.226744537,0.18209269030653247,0.0018054118320526501,7,18
2023-07-19,455.01,455.2,615518.0,428377.0,0.999511775715128,0.9113735317052295,0.09691813520332557,0.11279992970123007,1.9108853074203576,1043895.0,0.10485903245227782,0.08813824400989845,1994763.617989574,0.20037358446337214,-0.0022627416520210296,7,19
2023-07-20,454.17,452.18,734770.0,887981.0,0.9132930346995187,0.8861788690822471,0.11463459675940915,0.09268222891082345,1.799471903781766,1622751.0,0.1036584128351163,0.027114165617271646,2920094.8313337644,0.18653040148740296,0.003936485470387838,7,20
2023-07-21,453.96,452.18,493989.0,559723.0,0.9788945704671308,0.9666484947261177,0.09922120985150551,0.10042091329579243,1.9455430651932484,1053712.0,0.09982106157364898,0.012246075741013107,2050042.074310908,0.194206174104841,0.002631695342562691,7,21
2023-07-24,453.37,454.2,474559.0,463093.0,0.8978962547393958,0.867704374377848,0.11222318858182274,0.10491430477657752,1.7656006291172437,937652.0,0.10856874667920013,0.03019188036154785,1655518.9610930418,0.19168904743926643,-0.0006164685160721549,7,24
2023-07-25,453.92,455.44,316320.0,321154.0,0.6664597555626762,0.7816095140871978,0.18185306794331166,0.11526364085072012,1.448069269649874,637474.0,0.1485583543970159,-0.11514975852452158,923106.5096007838,0.21512278775207397,-0.0021298085367995137,7,25
2023-07-26,454.47,455.51,486735.0,446423.0,0.8677638403228864,0.9796226475042081,0.12523560915760848,0.08539443958285683,1.8473864878270945,933158.0,0.10531502437023266,-0.11185880718132168,1723903.480207756,0.19455755298674898,0.0077056486136418325,7,26
2023-07-27,459.02,452.49,523012.0,859738.0,0.7587778156104606,0.8122552552110679,0.15535364473772403,0.11096618384265014,1.5710330708215285,1382750.0,0.1331599142901871,-0.053477439600607246,2172345.9786784686,0.20919862905764416,0.007491878273552977,7,27
2023-07-28,455.88,456.92,577424.0,694831.0,0.9506853325698749,0.9398700826360731,0.09035832708176439,0.1070324020866118,1.8905554152059478,1272255.0,0.0986953645841881,0.010815249933801785,2405268.579772843,0.18658905597036213,0.0010723977939245581,7,28
2023-07-31,457.41,457.79,528236.0,457943.0,0.9843871949635093,0.9978804084955798,0.09965893295458404,0.08895922620964893,1.9822676034590891,986179.0,0.09430907958211648,-0.013493213532070447,1954870.682911681,0.18694583316767455,-0.0033202997007362295,7,31
2023-08-01,456.27,456.48,496756.0,513479.0,0.9473492584654934,0.9237360576044704,0.07399075823544286,0.11379815532813531,1.8710853160699639,1010235.0,0.09389445678178909,0.02361320086102303,1890235.87427994,0.1756845393447714,-0.007075885033298322,8,1
2023-08-02,453.25,450.13,569452.0,584949.0,0.7339399547310254,0.7758281343847451,0.1588764800165933,0.10820186813325872,1.5097680891157705,1154401.0,0.133539174074926,-0.041888179653719715,1742877.7918433347,0.20161318366519926,-0.004643103103547808,8,2
2023-08-03,448.04,448.84,525569.0,626596.0,0.5733043422482067,0.9641119301277769,0.23300093526775542,0.10349119796605737,1.5374162723759834,1152165.0,0.1682460666169064,-0.39080758787957015,1771357.219462075,0.2586642405800856,0.0041885749933162205,8,3
2023-08-04,450.72,446.81,417667.0,684665.0,0.7860978549643969,0.8475849477259128,0.14671968340681193,0.12050868713077181,1.6336828026903096,1102332.0,0.13361418526879187,-0.06148709276151587,1800860.8312552143,0.2182831966691022,0.004252366777824975,8,4
2023-08-07,448.71,450.71,430412.0,544062.0,0.9358392616995928,0.9661700189569731,0.10760594653670588,0.09263849690417328,1.9020092806565658,974474.0,0.10012222172043958,-0.030330757257380325,1853458.5917585264,0.19043339491223046,-0.005835237736016498,8,7
2023-08-08,448.08,448.75,705090.0,518708.0,0.9218530640484747,0.9206864943027943,0.1091185695606566,0.11270569364354677,1.842539558351269,1223798.0,0.11091213160210169,0.0011665697456804125,2254896.2264311663,0.20435998997793425,0.0006239554317548138,8,8
2023-08-09,449.03,445.75,513223.0,554932.0,0.6137258748938985,0.7737028800960005,0.20542835783677424,0.12968410123565566,1.387428754989899,1068155.0,0.16755622953621496,-0.159977005202102,1481988.9617862354,0.23247233093623246,0.005473920358945592,8,9
2023-08-10,448.19,445.91,568808.0,945888.0,0.8602553180915764,0.8410776657604276,0.13919483350119122,0.14505982123632544,1.7013329838520042,1514696.0,0.14212732736875833,0.019177652331148765,2577002.2653086954,0.24180590995920023,-0.004350653719360404,8,10
2023-08-11,443.97,445.65,599076.0,601224.0,0.8062027176569939,0.848153099701724,0.13917856327820863,0.09962332525367751,1.6543558173587178,1200300.0,0.11940094426594307,-0.04195038204473012,1985723.2875756691,0.19753164674448695,-0.0021317177156961486,8,11
2023-08-14,444.7,448.11,553234.0,500413.0,0.9151020126732039,0.9017682138978609,0.10993290716220869,0.11787541299636586,1.8168702265710648,1053647.0,0.11390416007928728,0.01333379877534302,1914339.8636159226,0.2069490771306415,-0.004106134654437597,8,14
2023-08-15,446.27,442.89,574927.0,623146.0,0.8077422149249998,0.818207978028157,0.14183877947809345,0.13321133772359958,1.6259501929531568,1198073.0,0.13752505860084652,-0.010465763103157277,1948007.0255219673,0.22360889556794059,-0.0009708957077378285,8,15
2023-08-16,442.46,439.64,482052.0,643125.0,0.7686509963760734,0.8161725019369217,0.15444039580388924,0.1107697202991279,1.584823498312995,1125177.0,0.13260505805150857,-0.04752150556084833,1783206.9493613208,0.2101556119951896,0.003457374215267125,8,16
2023-08-17,441.16,436.29,702522.0,1161067.0,0.8069212436403941,0.8077181881232258,0.1424443541300831,0.14172223070259826,1.61463943176362,1863589.0,0.14208329241634068,-0.0007969444828317407,3009024.2840009327,0.22941328653022458,-0.006692796076004528,8,17
2023-08-18,433.37,436.5,606070.0,598868.0,0.8043954788574084,0.7826743059521956,0.14035904487142625,0.15080233076778,1.587069784809604,1204938.0,0.14558068781960312,0.021721172905212804,1912320.6923689146,0.23104671089029166,0.0024054982817869677,8,18
2023-08-21,437.55,439.34,563480.0,440963.0,0.8648123010535351,0.7888504002352443,0.0933823373317538,0.15074834411391946,1.6536627012887795,1004443.0,0.12206534072283663,0.0759619008182908,1661009.9246706055,0.20185490107346127,0.00418810033231673,8,21
2023-08-22,441.18,438.15,533992.0,546691.0,0.8143506068977333,0.781659906707445,0.13498311099703134,0.14522367698918054,1.5960105136051783,1080683.0,0.14010339399310595,0.0326907001902883,1724781.429874385,0.2236064898047657,0.0025105557457492248,8,22
2023-08-23,439.25,443.03,403428.0,456240.0,0.7749461211373283,0.8019462511646471,0.14619215981837655,0.13766145899388454,1.5768923723019754,859668.0,0.14192680940613056,-0.027000130027318825,1355603.9119120946,0.22380330317768354,0.0037469245874997745,8,23
2023-08-24,444.69,436.89,296526.0,750116.0,0.7477618145338252,0.7088515901785224,0.15624760001131238,0.17223498356209685,1.4566134047123476,1046642.0,0.1642412917867046,0.03891022435530278,1524552.767134941,0.23923606722378593,0.004097141156812974,8,24
2023-08-25,438.68,439.97,536064.0,654764.0,0.8321537198662528,0.8411873228397423,0.13219884820010558,0.13036003372296184,1.673341042705995,1190828.0,0.1312794409615337,-0.00903360297348954,1992661.3672034945,0.21967527662443292,0.005159442689274227,8,25
2023-08-28,442.24,442.76,531621.0,582655.0,0.9033118573494643,0.8931140377119644,0.11442341386485899,0.11103470041404864,1.7964258950614287,1114276.0,0.11272905713945382,0.010197819637499883,2001714.2606454685,0.20250939737117427,-0.000248441593639926,8,28
2023-08-29,442.65,449.16,534813.0,457167.0,0.875339518195427,0.9267736529464748,0.12129853732577534,0.11413960541485353,1.8021131711419018,991980.0,0.11771907137031443,-0.051434134751047855,1787660.2235093438,0.2121430890110372,0.0007792323448213685,8,29
2023-08-30,449.51,451.01,672407.0,610179.0,0.8340643326895568,0.9145203388260266,0.1269551050287277,0.09513114111181223,1.7485846715155833,1282586.0,0.11104312307026996,-0.08045600613646975,2242710.219500486,0.1941683028778925,0.0014190372719008145,8,30
2023-08-31,451.65,450.35,545460.0,678818.0,0.8760609529643455,0.9912012201044579,0.13624561932760476,0.10182798529051,1.8672621730688035,1224278.0,0.11903680230905739,-0.11514026714011238,2286047.998720329,0.22227291815477207,0.006261796380592857,8,31
2023-09-01,453.17,451.19,567679.0,582073.0,0.9493474530207779,0.9221548497970055,0.0904246547814983,0.11282481165220526,1.8715023028177833,1149752.0,0.10162473321685178,0.027192603223772482,2151763.515669352,0.19019092223858097,-0.0010195261419800518,9,1
2023-09-05,450.73,449.24,447343.0,538901.0,0.956905033342512,0.9583553207152493,0.09447134297572188,0.10705721943828723,1.9152603540577613,986244.0,0.10076428120700456,-0.0014502873727373355,1888914.0326273427,0.19298983290090338,-0.0018698245926454275,9,5
2023-09-06,448.4,446.22,547819.0,597978.0,0.9517324854298859,0.9458093189720442,0.0999931526909438,0.11423790251934944,1.89754180440193,1145797.0,0.10711552760514662,0.005923166457841633,2174197.7068583183,0.20325619153133467,-0.006969656223387597,9,6
2023-09-07,443.11,444.85,566775.0,645353.0,0.9906001867148445,1.0323799322700409,0.11019612651661861,0.10180177528235664,2.0229801189848855,1212128.0,0.10599895089948763,-0.04177974555519637,2452110.8456649114,0.21443377030291852,0.00011239743733832646,9,7
2023-09-08,444.9,445.52,527354.0,536480.0,0.8691612461700498,0.8715890179074228,0.12531540246509026,0.07683545210136337,1.7407502640774726,1063834.0,0.10107542728322683,-0.0024277717373730745,1851869.3164345939,0.17594707673502047,0.006105225354641829,9,8
2023-09-11,448.24,448.45,565929.0,508341.0,1.0030458137792198,0.9800689684568392,0.08997354702671545,0.10202550352193376,1.983114782236059,1074270.0,0.0959995252743246,0.022976845322380535,2130400.717112731,0.1903780776591573,-0.003344854498829301,9,11
2023-09-12,446.95,445.99,448469.0,553596.0,0.8045894002637886,0.8429291294146963,0.14224195544755044,0.12178481296630808,1.6475185296784849,1002065.0,0.13201338420692926,-0.038339729150907775,1650920.655442271,0.21749449664648102,0.0005157066301935429,9,12
2023-09-13,446.22,446.51,497082.0,607338.0,0.8475115816717906,0.9305281080549899,0.11526101118737644,0.08709716549940166,1.7780396897267805,1104420.0,0.10117908834338905,-0.08301652638319923,1963702.5941280508,0.179900434844918,0.0057333542361873244,9,13
2023-09-14,449.07,450.36,949460.0,628354.0,1.1738376664259305,0.725764546033429,0.09503491672708718,0.1690944966693604,1.8996022124593595,1577814.0,0.1320647066982238,0.44807312039250147,2997218.9652493517,0.2508704090317423,-0.007149835687006011,9,14
2023-09-15,447.14,443.37,576074.0,539090.0,0.8792188276235711,0.9231374712603202,0.12171393029530866,0.08427341657178011,1.8023562988838913,1115164.0,0.10299367343354439,-0.04391864363674913,2009922.8596885558,0.18563129605813922,-0.0007217448180977359,9,15
2023-09-18,443.05,443.63,415290.0,446246.0,0.9368266815771921,0.9716826627605029,0.11069444563347193,0.08445320435488882,1.9085093443376948,861536.0,0.09757382499418038,-0.03485598118331079,1644249.5064833201,0.18622055676416419,-0.0021414241597727582,9,18
2023-09-19,442.68,442.71,486899.0,418843.0,0.8040984376680028,0.842247958836147,0.1412538491767809,0.12398745670868476,1.6463463965041498,905742.0,0.13262065294273284,-0.038149521168144185,1491165.0778624616,0.21833953407429568,0.0029364595333288414,9,19
2023-09-20,444.01,438.64,265237.0,521051.0,0.8963524574723531,0.8165043716167643,0.11349147383431271,0.14071477771850036,1.7128568290891173,786288.0,0.12710312577640653,0.07984808585558889,1346798.7704308238,0.21770945698469094,-0.00670253510851723,9,20
2023-09-21,435.7,431.39,603118.0,893189.0,0.8072764625931922,0.7260088047082369,0.14479722742510948,0.17201413500090312,1.5332852673014292,1496307.0,0.1584056812130063,0.08126765788495527,2294265.4784599994,0.24288109726074936,0.00245717332344283,9,21
2023-09-22,432.45,430.42,513715.0,654253.0,0.7293440411519743,0.7867018329267722,0.16689925611068404,0.12734495981080415,1.5160458740787464,1167968.0,0.1471221079607441,-0.05735779177479794,1770693.0674560051,0.22304386475965396,-0.002904140142186701,9,22
2023-09-25,429.17,432.23,436659.0,523104.0,0.8167372278904873,0.851564295736032,0.14050264292918577,0.13002148581077594,1.6683015236265193,959763.0,0.13526206436998084,-0.03482706784554468,1601174.075220359,0.22565790807730737,-0.007264650764639296,9,25
2023-09-26,429.09,425.88,470657.0,587537.0,0.6798872738520109,0.7840327656525031,0.1925156306884688,0.12150669020927467,1.463920039504514,1058194.0,0.15701116044887173,-0.10414549180049226,1549111.4022834396,0.2298517842069619,0.002841175918098947,9,26
2023-09-27,427.09,426.05,602946.0,619399.0,0.6589449746474386,0.7926538544166006,0.1948613407509017,0.1329401350472122,1.4515988290640394,1222345.0,0.16390073789905696,-0.13370887976916201,1774354.5707122833,0.2379181192170031,-0.0013378711418847392,9,27
2023-09-28,425.48,428.52,704035.0,667381.0,0.7236629551250652,0.7093813721036244,0.17204636383316232,0.1771607037882242,1.4330443272286897,1371416.0,0.17460353381069327,0.01428158302144078,1965299.9190706606,0.2502146036414967,0.007350882105852782,9,28
2023-09-29,431.67,427.48,520662.0,726702.0,0.7143793687741334,0.7735099359739745,0.17525878795734015,0.15248938227607564,1.487889304748108,1247364.0,0.1638740851167079,-0.05913056719984111,1855939.554727819,0.2438264985705308,-0.0020117900252643716,9,29
2023-10-02,426.62,427.31,629432.0,502408.0,0.7890737064879801,0.8297697254646396,0.15144474126503332,0.12955531044613827,1.6188434319526197,1131840.0,0.1405000258555858,-0.04069601897665942,1832271.750021253,0.2274475440454883,-0.005265498116121785,10,2
2023-10-03,425.06,421.59,521035.0,594967.0,0.7408374497143771,0.7926651989468441,0.16986709572350783,0.14839232835221786,1.533502648661221,1116002.0,0.15912971203786286,-0.05182774923246691,1711392.02291122,0.2440258348907601,0.0011385469294812928,10,3
2023-10-04,422.07,424.66,544282.0,564328.0,0.8057063525537659,0.7943336581906865,0.14676350871408178,0.15102776154432856,1.6000400107444523,1108610.0,0.14889563512920517,0.011372694363079416,1773820.3563114074,0.2382389736319355,-0.0007064475109499631,10,4
2023-10-05,424.36,424.5,584091.0,574047.0,0.7327802298476827,0.6468831114695399,0.16854647053807734,0.20279001214116735,1.3796633413172226,1158138.0,0.18566824133962234,0.08589711837814273,1597840.5427864455,0.2561596662231158,-0.0059599528857478745,10,5
2023-10-06,421.97,429.54,507684.0,417127.0,0.747053181821983,0.831054289340429,0.1637329773226488,0.13037366481570012,1.578107471162412,924811.0,0.14705332106917446,-0.08400110751844603,1459451.1485131814,0.23206594463850913,-0.004563020906085664,10,6
2023-10-09,427.58,432.29,419693.0,336036.0,0.8318317853834044,0.8350445294930805,0.13614089349665054,0.13241889675392599,1.666876314876485,755729.0,0.13427989512528826,-0.003212744109676091,1259706.7705652912,0.22382797674844138,0.001503620254921412,10,9
2023-10-10,432.94,434.54,456616.0,584270.0,0.8293992168183226,0.823525073704088,0.1360100107068582,0.13520257703777622,1.6529242905224106,1040886.0,0.1356062938723172,0.00587414311423462,1720505.75306471,0.22414693708927344,0.0025314125281906516,10,10
2023-10-11,435.64,436.32,462486.0,384283.0,0.6469747331896776,0.8448681978516155,0.19855176649740594,0.10630208735518216,1.491842931041293,846769.0,0.15242692692629406,-0.1978934646619379,1263246.3468749046,0.2273970334353395,0.0014438943894389334,10,11
2023-10-12,436.95,433.66,751787.0,860917.0,0.8205897077547988,0.8725154241578205,0.1402999986830062,0.11983075726088607,1.6931051319126191,1612704.0,0.13006537797194612,-0.05192571640302168,2730477.4186560083,0.2202143589284565,0.0035742286583958735,10,12
2023-10-13,435.21,431.5,574481.0,626545.0,0.7691270641241755,0.6096004330896747,0.14896638519916883,0.2160462929542779,1.3787274972138501,1201026.0,0.18250633907672337,0.15952663103450082,1655887.5710687616,0.2516265081009131,0.005376593279258385,10,13
2023-10-16,433.82,436.04,508197.0,542770.0,0.8040997828123588,0.8162643963787379,0.13990600765369962,0.10531752420569371,1.6203641791910968,1050967.0,0.12261176592969666,-0.012164613566379101,1702949.2803119293,0.1986757134598438,-0.00740757728648752,10,16
2023-10-17,432.81,436.02,614154.0,532345.0,0.860181912508224,0.7538308315008394,0.11261718565080044,0.16081963563731366,1.6140127440090635,1146499.0,0.13671841064405704,0.10635108100738455,1850463.9969936472,0.22066525712017246,-0.004197055180954965,10,17
2023-10-18,434.19,430.21,431749.0,543667.0,0.6226022457413732,0.7856320031554198,0.20883340619909965,0.12867402345309653,1.4082342488967932,975416.0,0.16875371482609808,-0.16302975741404657,1373614.2181219144,0.23764476084667385,0.0017200901885126082,10,18
2023-10-19,430.95,426.43,507251.0,1050418.0,0.7671831311571308,0.6016713644877895,0.14915448260577058,0.22343832389251278,1.3688544956449202,1557669.0,0.18629640324914168,0.1655117666693413,2132222.2133767274,0.25501266911006654,-0.0010552728466571035,10,19
2023-10-20,425.98,421.19,399230.0,646023.0,0.7085735321831171,0.6293187216099863,0.17729177878548935,0.21058768883385376,1.3378922537931035,1045253.0,0.19393973380967156,0.07925481057313088,1398435.891954003,0.25947046756665604,-0.0037512761461572786,10,20
2023-10-23,419.61,420.46,465541.0,582452.0,0.6203973099773435,0.7924384842998159,0.21827454084395664,0.13042630373609138,1.4128357942771594,1047993.0,0.174350422290024,-0.17204117432247235,1480642.0225519033,0.24632851735868425,0.0052085810778670924,10,23
2023-10-24,422.65,423.63,534440.0,486117.0,0.7168305967815808,0.7405097617233382,0.1797060271127771,0.1319210732531652,1.457340358504919,1020557.0,0.15581355018297116,-0.02367916494175737,1487298.9042547045,0.22707337508357536,-0.004107357835847341,10,24
2023-10-25,421.89,417.55,411429.0,491916.0,0.6229066021881238,0.750481919529143,0.21713170657431674,0.1364874351581259,1.3733885217172668,903345.0,0.17680957086622132,-0.12757531734101923,1240643.6541506844,0.24282823515742402,-0.0026344150401150105,10,25
2023-10-26,416.45,412.55,555154.0,883749.0,0.5945105888504321,0.7989352628385753,0.23491721998141007,0.13244305930221553,1.3934458516890074,1438903.0,0.1836801396418128,-0.20442467398814324,2005033.4163328677,0.25594832862154165,0.003975275724154615,10,26
2023-10-27,414.19,410.68,458317.0,579340.0,0.678764903871315,0.6746912403110215,0.19514053800202397,0.19609783180993795,1.3534561441823365,1037657.0,0.19561918490598096,0.0040736635602935944,1404423.2422038107,0.2647619877309405,0.007012759325995898,10,27
2023-10-30,413.56,415.59,546838.0,520497.0,0.7914098778628069,0.7902410207919418,0.15287398227843152,0.15393577414595896,1.5816508986547486,1067335.0,0.15340487821219523,0.0011688570708651147,1688151.3619156661,0.24263296348234084,0.0014196684232056398,10,30
2023-10-31,416.18,418.2,440513.0,346518.0,0.790454532946971,0.6325224129135445,0.14262348980525671,0.21147241362473398,1.4229769458605155,787031.0,0.17704795171499535,0.1579321200334265,1119926.9686775473,0.2519351536022641,0.0023912003825920613,10,31
2023-11-01,419.2,422.66,463167.0,381111.0,0.8014524616550955,0.7816317331816538,0.14752010786319003,0.1462033074272767,1.5830841948367493,844278.0,0.14686170764523337,0.01982072847344174,1336563.157848381,0.23249444819990436,0.009274594236502056,11,1
2023-11-02,426.58,430.76,606086.0,430506.0,0.9282408126084902,0.8082487811632983,0.12281042637913553,0.15637541080739598,1.7364895937717886,1036592.0,0.13959291859326575,0.11999203144519188,1800031.220987086,0.2424016505014384,0.0055251183953941765,11,2
2023-11-03,433.14,430.76,,,,,,,,,,,,,,11,3
